Customer_ID,Recency,Frequency,MonetaryValue,Country
15699,18,1,279.65,United_Kingdom
15700,172,2,671.43,United_Kingdom
15701,2,4,1421.83,United_Kingdom
15702,476,1,92.92,Nigeria
15703,265,1,211.5,United_Kingdom
15704,140,6,3319.2400000000002,United_Kingdom
15705,201,1,143.1,United_Kingdom
15706,64,4,1026.26,United_Kingdom
15707,35,4,919.07,United_Kingdom
15708,41,9,3930.62,United_Kingdom
15709,284,2,245.69,United_Kingdom
15710,417,1,798.22,United_Kingdom
15711,557,2,402.55,United_Kingdom
15712,9,12,2912.06,United_Kingdom
15713,143,4,776.34,United_Kingdom
15714,12,4,694.4300000000001,United_Kingdom
15715,556,5,590.22,United_Kingdom
15716,146,11,2662.52,United_Kingdom
15717,234,5,276.0,United_Kingdom
15718,540,1,293.79,United_Kingdom
15720,24,2,722.9,United_Kingdom
15721,12,1,492.68,United_Kingdom
15722,36,10,3720.6200000000003,United_Kingdom
15723,365,4,798.66,United_Kingdom
15724,201,3,293.85,United_Kingdom
15725,15,1,392.87,United_Kingdom
15726,390,1,235.81,United_Kingdom
15728,380,2,484.6,United_Kingdom
15729,213,3,192.55,United_Kingdom
15730,66,5,1563.48,United_Kingdom
15731,554,1,100.1,United_Kingdom
15732,212,9,1263.89,United_Kingdom
15733,283,1,162.3,United_Kingdom
15734,115,4,2048.8,United_Kingdom
15735,421,1,327.68,United_Kingdom
15736,435,2,1754.52,United_Kingdom
15737,15,8,1148.46,United_Kingdom
15739,66,1,449.12,United_Kingdom
15740,49,1,154.88,United_Kingdom
15741,458,2,155.52,United_Kingdom
15742,619,1,146.12,United_Kingdom
15743,16,4,753.98,United_Kingdom
15744,78,1,34.8,United_Kingdom
15745,19,4,1014.39,United_Kingdom
15746,134,1,173.25,United_Kingdom
15747,13,9,2246.14,United_Kingdom
15748,40,3,614.76,United_Kingdom
15750,3,18,6093.25,United_Kingdom
15751,461,9,800.24,United_Kingdom
15752,40,9,3669.54,United_Kingdom
15753,305,1,79.2,United_Kingdom
15754,51,9,2773.51,United_Kingdom
15755,10,17,5245.69,United_Kingdom
15756,61,4,475.9,United_Kingdom
15757,66,6,2775.51,United_Kingdom
15758,25,1,188.25,United_Kingdom
15759,218,7,830.9300000000001,United_Kingdom
15761,443,1,143.05,United_Kingdom
15762,65,2,568.15,United_Kingdom
15763,32,2,898.0699999999999,United_Kingdom
15764,88,8,4409.45,United_Kingdom
15766,64,3,586.86,United_Kingdom
15770,613,1,235.05,United_Kingdom
15771,604,3,974.29,United_Kingdom
15772,418,1,280.88,United_Kingdom
15773,6,2,738.2,United_Kingdom
15774,69,6,908.07,United_Kingdom
15775,245,2,132.8,United_Kingdom
15776,133,1,241.62,United_Kingdom
15777,241,7,1395.41,United_Kingdom
15778,431,1,219.0,United_Kingdom
15779,463,2,88.53,United_Kingdom
15780,184,3,439.58000000000004,United_Kingdom
15781,25,3,327.61,United_Kingdom
15782,10,4,3924.1,United_Kingdom
15783,11,1,246.3,United_Kingdom
15784,468,2,752.1800000000001,United_Kingdom
15785,33,16,5196.21,United_Kingdom
15786,46,5,7924.49,United_Kingdom
15787,26,3,947.63,United_Kingdom
15788,509,1,221.83,United_Kingdom
15789,358,6,1704.81,United_Kingdom
15790,10,1,220.85,United_Kingdom
15791,44,5,3257.51,United_Kingdom
15792,400,2,826.89,United_Kingdom
15793,15,8,1954.3700000000001,United_Kingdom
15795,150,8,1617.38,United_Kingdom
15796,1,17,4633.89,United_Kingdom
15797,113,5,2396.28,United_Kingdom
15798,493,3,1322.45,United_Kingdom
15799,76,4,1227.32,United_Kingdom
15800,107,7,1186.1,United_Kingdom
15801,46,3,1000.15,United_Kingdom
15803,51,4,1792.8600000000001,United_Kingdom
15804,1,13,3960.65,United_Kingdom
15806,46,3,751.88,United_Kingdom
15807,50,5,1717.32,United_Kingdom
15809,36,7,1263.04,United_Kingdom
15810,79,8,2390.38,United_Kingdom
15811,22,7,3313.28,United_Kingdom
15812,107,12,3353.42,United_Kingdom
15813,208,2,1282.9099999999999,United_Kingdom
15814,17,6,2604.44,United_Kingdom
15815,64,5,1945.98,United_Kingdom
15816,542,2,137.5,United_Kingdom
15817,421,3,2269.42,United_Kingdom
15818,588,1,330.3,United_Kingdom
15819,49,10,3737.39,United_Kingdom
15820,320,1,169.3,United_Kingdom
15821,44,2,551.21,United_Kingdom
15822,3,6,1746.56,United_Kingdom
15824,453,2,860.94,United_Kingdom
15825,172,1,406.42,United_Kingdom
15826,56,4,2435.78,United_Kingdom
15828,375,1,793.87,United_Kingdom
15829,99,2,488.46,United_Kingdom
15830,38,1,540.0,United_Kingdom
15831,58,3,677.77,United_Kingdom
15832,254,1,774.39,United_Kingdom
15834,70,7,3626.71,United_Kingdom
15835,44,4,874.79,United_Kingdom
15836,50,1,137.37,United_Kingdom
15837,65,2,738.46,United_Kingdom
15839,33,3,1024.65,United_Kingdom
15840,59,2,348.6,United_Kingdom
15841,73,9,2446.61,United_Kingdom
15842,393,2,533.8000000000001,United_Kingdom
15843,304,1,93.45,United_Kingdom
15844,46,1,130.73999999999998,United_Kingdom
15845,18,11,4258.46,United_Kingdom
15846,385,1,101.97,United_Kingdom
15847,38,5,788.54,United_Kingdom
15848,622,1,124.59,United_Kingdom
15850,19,6,934.01,United_Kingdom
15851,527,1,97.17999999999999,United_Kingdom
15852,187,3,231.76,United_Kingdom
15853,52,1,110.8,United_Kingdom
15855,137,6,951.92,United_Kingdom
15857,19,2,555.48,United_Kingdom
15858,16,13,3544.28,United_Kingdom
15859,432,1,438.46,United_Kingdom
15860,41,17,2173.6,United_Kingdom
15861,12,12,3711.0,United_Kingdom
15862,8,13,2485.12,United_Kingdom
15863,26,5,297.95,United_Kingdom
15864,22,7,2180.76,United_Kingdom
15865,41,5,2077.36,United_Kingdom
15866,101,1,216.18,United_Kingdom
15868,583,1,68.1,United_Kingdom
15869,277,3,296.71,United_Kingdom
15870,33,4,748.91,United_Kingdom
15871,437,1,27.65,United_Kingdom
15872,15,4,746.09,United_Kingdom
15873,500,4,313.91999999999996,United_Kingdom
15876,409,2,1449.14,United_Kingdom
15877,2,2,417.66,United_Kingdom
15878,562,2,297.92,United_Kingdom
15879,404,4,957.03,United_Kingdom
15880,369,1,582.16,United_Kingdom
15881,312,5,470.75,United_Kingdom
15882,199,8,978.59,United_Kingdom
15883,2,2,374.73,United_Kingdom
15884,432,2,52.849999999999994,United_Kingdom
15885,93,13,1728.27,United_Kingdom
15886,60,4,799.25,United_Kingdom
15887,407,3,495.33000000000004,United_Kingdom
15888,81,3,371.09,United_Kingdom
15889,157,8,1454.91,United_Kingdom
15890,395,5,535.65,United_Kingdom
15891,227,1,333.71999999999997,United_Kingdom
15893,482,1,305.28000000000003,United_Kingdom
15894,253,2,389.55,United_Kingdom
15895,150,1,33.51,United_Kingdom
15897,194,2,188.94,United_Kingdom
15899,369,1,67.2,United_Kingdom
15900,24,4,891.0,United_Kingdom
15901,17,6,601.61,United_Kingdom
15902,380,1,133.21,United_Kingdom
15903,10,12,6700.16,United_Kingdom
15904,8,1,164.68,United_Kingdom
15905,543,1,92.49,United_Kingdom
15906,20,10,2526.2400000000002,United_Kingdom
15907,4,3,848.24,United_Kingdom
15908,491,2,734.97,United_Kingdom
15909,174,1,191.94,United_Kingdom
15910,1,15,2562.85,United_Kingdom
15912,178,9,830.27,United_Kingdom
15913,534,1,6.300000000000001,United_Kingdom
15914,378,2,191.54000000000002,United_Kingdom
15915,402,1,392.88,United_Kingdom
15916,16,12,2394.1,United_Kingdom
15917,248,5,483.14,United_Kingdom
15918,191,3,518.9,United_Kingdom
15919,20,2,863.66,United_Kingdom
15920,154,6,374.46,United_Kingdom
15921,173,4,647.54,United_Kingdom
15922,373,1,739.0,United_Kingdom
15923,373,1,214.36,United_Kingdom
15925,194,1,207.15,United_Kingdom
15926,542,1,123.94,United_Kingdom
15930,67,1,393.93,United_Kingdom
15931,428,1,176.55,United_Kingdom
15932,4,8,2139.02,United_Kingdom
15933,21,3,1034.68,United_Kingdom
15934,418,2,2070.66,United_Kingdom
15935,239,1,108.03999999999999,United_Kingdom
15936,379,2,235.24,United_Kingdom
15937,64,1,145.35000000000002,United_Kingdom
15938,112,9,671.51,United_Kingdom
15939,107,13,5000.16,United_Kingdom
15940,311,1,35.8,United_Kingdom
15942,134,1,337.44,United_Kingdom
15944,277,4,2153.74,United_Kingdom
15945,365,4,678.01,United_Kingdom
15946,503,3,2304.18,United_Kingdom
15947,83,1,1350.24,United_Kingdom
15948,8,3,1488.0900000000001,United_Kingdom
15949,17,2,339.52,United_Kingdom
15950,32,10,6169.12,United_Kingdom
15951,9,3,977.77,United_Kingdom
15952,34,4,716.48,United_Kingdom
15953,15,18,2126.05,United_Kingdom
15954,589,1,168.3,United_Kingdom
15956,551,1,180.8,United_Kingdom
15957,32,3,844.61,United_Kingdom
15958,74,4,490.19,United_Kingdom
15960,374,4,380.95,United_Kingdom
15961,379,1,431.74,United_Kingdom
15962,449,1,203.98,United_Kingdom
15963,20,2,462.96,United_Kingdom
15965,17,13,2360.56,United_Kingdom
15966,451,1,286.13,United_Kingdom
15967,23,12,2541.17,United_Kingdom
15968,388,1,374.07,United_Kingdom
15969,3,5,1127.05,United_Kingdom
15970,304,2,550.52,United_Kingdom
15971,53,15,4682.900000000001,United_Kingdom
15972,456,5,1623.67,United_Kingdom
15973,367,2,918.9399999999999,United_Kingdom
15974,39,7,3182.57,United_Kingdom
15975,84,1,356.01,United_Kingdom
15976,165,6,1578.46,United_Kingdom
15977,17,2,978.23,United_Kingdom
15978,77,3,2973.62,United_Kingdom
15979,603,1,293.52,United_Kingdom
15980,89,7,6077.51,United_Kingdom
15982,605,1,297.25,United_Kingdom
15983,22,8,3313.92,United_Kingdom
15985,123,7,2715.28,United_Kingdom
15986,30,2,354.42,United_Kingdom
15987,12,8,1635.22,United_Kingdom
15988,19,3,677.86,United_Kingdom
15989,376,2,263.24,United_Kingdom
15990,44,7,1567.12,United_Kingdom
15991,534,1,150.55,United_Kingdom
15992,4,3,881.6,United_Kingdom
15993,9,7,2639.05,United_Kingdom
15994,55,3,1159.28,United_Kingdom
15995,414,1,679.04,United_Kingdom
15996,88,7,1436.46,United_Kingdom
15998,37,16,7605.69,United_Kingdom
16001,381,1,486.59000000000003,United_Kingdom
16003,30,10,5342.97,United_Kingdom
16004,475,5,1950.79,United_Kingdom
16005,12,10,2034.26,United_Kingdom
16006,211,2,299.27,United_Kingdom
16007,48,7,2714.52,United_Kingdom
16008,24,15,4282.88,United_Kingdom
16009,22,4,977.11,United_Kingdom
16010,246,11,1419.01,United_Kingdom
16012,35,5,2921.44,United_Kingdom
16014,38,5,986.49,United_Kingdom
16015,4,3,650.64,United_Kingdom
16016,3,10,2376.3,United_Kingdom
16017,47,5,1462.63,United_Kingdom
16018,39,4,680.17,United_Kingdom
16020,17,3,835.41,United_Kingdom
16021,395,2,444.1,United_Kingdom
16022,260,1,541.68,United_Kingdom
16023,46,3,678.26,United_Kingdom
16024,12,3,459.03,United_Kingdom
16025,30,1,439.65999999999997,United_Kingdom
16026,43,1,236.09,United_Kingdom
16027,92,15,1695.26,United_Kingdom
16028,596,1,82.2,United_Kingdom
16030,310,1,279.14,United_Kingdom
16031,92,2,385.91,United_Kingdom
16032,456,6,1552.15,United_Kingdom
16034,196,6,879.37,United_Kingdom
16035,560,1,217.73,United_Kingdom
16036,87,4,1496.97,United_Kingdom
16037,270,5,1048.66,United_Kingdom
16038,8,3,337.08,United_Kingdom
16039,424,2,429.4,United_Kingdom
16040,65,7,2147.5,United_Kingdom
16041,31,3,3166.4,United_Kingdom
16042,22,8,2254.92,United_Kingdom
16043,38,8,1702.0900000000001,United_Kingdom
16044,435,1,340.84000000000003,United_Kingdom
16045,120,8,3339.43,United_Kingdom
16046,562,1,204.82,United_Kingdom
16048,373,4,1004.4300000000001,United_Kingdom
16049,40,6,1607.42,United_Kingdom
16050,174,3,284.8,United_Kingdom
16052,54,1,353.21,United_Kingdom
16053,33,6,3479.24,United_Kingdom
16054,145,4,1784.59,United_Kingdom
16055,221,1,134.8,United_Kingdom
16056,45,1,646.05,United_Kingdom
16057,16,10,3563.7000000000003,United_Kingdom
16058,406,1,62.7,United_Kingdom
16059,66,12,2904.07,United_Kingdom
16060,401,3,478.35,United_Kingdom
16061,431,1,89.65,United_Kingdom
16062,10,7,2771.02,United_Kingdom
16063,260,1,335.32,United_Kingdom
16065,365,8,2063.08,United_Kingdom
16066,17,5,1504.92,United_Kingdom
16067,563,3,1879.69,United_Kingdom
16068,594,1,116.68,United_Kingdom
16069,418,1,395.3,United_Kingdom
16070,22,2,798.5,United_Kingdom
16071,45,4,816.94,United_Kingdom
16072,288,4,4046.22,United_Kingdom
16073,297,1,122.4,United_Kingdom
16074,390,1,215.45,United_Kingdom
16075,503,2,719.23,United_Kingdom
16076,3,10,2228.83,United_Kingdom
16078,284,2,303.89,United_Kingdom
16079,17,3,1315.1000000000001,United_Kingdom
16080,82,4,541.46,United_Kingdom
16081,56,8,3816.18,United_Kingdom
16083,101,4,2178.62,United_Kingdom
16084,299,1,315.6,United_Kingdom
16085,23,12,1959.49,United_Kingdom
16086,59,10,2270.44,United_Kingdom
16087,389,5,1528.12,United_Kingdom
16088,576,2,1437.43,United_Kingdom
16089,386,2,229.9,United_Kingdom
16091,155,2,285.06,United_Kingdom
16092,115,6,1499.14,United_Kingdom
16093,107,1,17.0,United_Kingdom
16094,12,11,3614.95,United_Kingdom
16095,456,1,433.1,United_Kingdom
16096,264,4,1472.17,United_Kingdom
16097,240,1,185.04999999999998,United_Kingdom
16098,88,14,4192.6,United_Kingdom
16099,50,7,1413.3,United_Kingdom
16100,463,1,582.64,United_Kingdom
16101,71,4,3039.26,United_Kingdom
16102,42,3,1612.68,United_Kingdom
16104,62,8,2072.81,United_Kingdom
16105,249,5,1997.53,United_Kingdom
16106,66,1,93.38,United_Kingdom
16107,18,7,2737.96,United_Kingdom
16108,85,4,2030.42,United_Kingdom
16109,219,3,675.9599999999999,United_Kingdom
16110,45,4,1731.93,United_Kingdom
16111,428,1,524.92,United_Kingdom
16112,143,4,195.74,United_Kingdom
16113,183,1,129.73,United_Kingdom
16114,171,1,135.75000000000003,United_Kingdom
16115,10,12,2459.71,United_Kingdom
16116,212,1,571.46,United_Kingdom
16117,190,3,563.22,United_Kingdom
16119,8,8,1684.75,United_Kingdom
16120,59,6,2775.91,United_Kingdom
16121,57,5,1331.04,United_Kingdom
16122,73,6,897.18,United_Kingdom
16123,52,1,307.78000000000003,United_Kingdom
16124,317,4,1562.49,United_Kingdom
16125,367,14,3765.03,United_Kingdom
16127,39,2,736.75,United_Kingdom
16128,18,11,3801.05,United_Kingdom
16129,407,3,1324.47,United_Kingdom
16130,422,4,861.45,United_Kingdom
16132,544,2,350.3,United_Kingdom
16134,22,5,2058.4,United_Kingdom
16135,263,2,806.25,United_Kingdom
16136,60,4,926.9,United_Kingdom
16138,379,3,838.25,United_Kingdom
16139,19,5,1111.15,United_Kingdom
16140,66,3,1419.8400000000001,United_Kingdom
16141,88,2,905.5400000000001,United_Kingdom
16142,250,1,505.34,United_Kingdom
16143,3,12,4165.24,United_Kingdom
16144,247,1,175.2,United_Kingdom
16145,9,19,5767.54,United_Kingdom
16146,157,4,823.38,United_Kingdom
16147,134,5,2193.31,United_Kingdom
16148,296,2,386.62,United_Kingdom
16149,5,3,363.65999999999997,United_Kingdom
16150,43,10,3676.76,United_Kingdom
16152,269,1,1829.04,United_Kingdom
16153,50,11,4996.24,United_Kingdom
16155,382,5,762.85,United_Kingdom
16156,9,20,6016.86,United_Kingdom
16157,16,3,656.69,United_Kingdom
16158,522,8,503.02,United_Kingdom
16159,282,4,997.09,United_Kingdom
16160,65,2,1025.44,United_Kingdom
16162,252,1,37.4,United_Kingdom
16163,232,6,2670.33,United_Kingdom
16164,17,3,822.48,United_Kingdom
16166,428,2,343.73,United_Kingdom
16167,414,5,1117.62,United_Kingdom
16169,8,4,1741.73,United_Kingdom
16170,51,20,6576.15,United_Kingdom
16171,59,1,73.19999999999999,United_Kingdom
16172,95,8,1832.5,United_Kingdom
16173,16,6,1370.42,United_Kingdom
16174,126,7,2246.75,United_Kingdom
16175,94,7,1469.54,United_Kingdom
16176,421,4,1715.49,United_Kingdom
16177,50,8,2197.51,United_Kingdom
16178,138,2,567.6,United_Kingdom
16179,61,1,215.83,United_Kingdom
16181,73,1,284.74,United_Kingdom
16182,72,9,8086.65,United_Kingdom
16183,67,4,1077.81,United_Kingdom
16184,64,6,1158.79,United_Kingdom
16185,17,3,606.62,United_Kingdom
16187,32,15,5793.78,United_Kingdom
16188,45,5,1026.36,United_Kingdom
16189,16,2,215.48,United_Kingdom
16190,40,8,2376.75,United_Kingdom
16193,237,2,569.65,United_Kingdom
16194,375,1,308.6,United_Kingdom
16196,489,1,16.8,United_Kingdom
16197,469,9,1959.06,United_Kingdom
16198,75,2,1005.24,United_Kingdom
16199,392,7,942.75,United_Kingdom
16200,4,12,4635.44,United_Kingdom
16201,3,5,2034.42,United_Kingdom
16202,361,9,2093.82,United_Kingdom
16203,59,6,1112.63,United_Kingdom
16204,23,3,776.91,United_Kingdom
16205,31,7,1688.79,United_Kingdom
16206,55,13,2176.71,United_Kingdom
16207,25,1,373.98,United_Kingdom
16208,45,10,3064.28,United_Kingdom
16209,89,9,4099.8,United_Kingdom
16211,89,3,994.29,United_Kingdom
16212,19,4,1268.51,United_Kingdom
16213,79,1,159.0,United_Kingdom
16214,171,4,1967.8500000000001,United_Kingdom
16215,81,1,242.35,United_Kingdom
16216,267,1,825.4300000000001,United_Kingdom
16217,235,2,304.25,United_Kingdom
16218,30,12,4220.15,United_Kingdom
16219,501,1,40.8,United_Kingdom
16221,37,9,2074.63,United_Kingdom
16222,318,2,1239.6200000000001,United_Kingdom
16223,375,2,1027.58,United_Kingdom
16224,57,5,1482.47,United_Kingdom
16225,45,15,2561.56,United_Kingdom
16226,203,5,658.25,United_Kingdom
16227,225,3,912.02,United_Kingdom
16228,385,3,733.85,United_Kingdom
16229,87,6,2765.56,United_Kingdom
16230,190,2,429.83,United_Kingdom
16231,379,4,1055.92,United_Kingdom
16232,44,7,2310.07,United_Kingdom
16233,71,9,1790.08,United_Kingdom
16234,476,3,302.52,United_Kingdom
16235,41,8,1868.6,United_Kingdom
16236,78,1,432.2,United_Kingdom
16237,437,1,136.65,United_Kingdom
16238,423,1,63.66,United_Kingdom
16239,57,6,1492.2,United_Kingdom
16240,24,2,3644.3,United_Kingdom
16241,10,15,3889.87,United_Kingdom
16242,8,14,6986.04,United_Kingdom
16243,34,2,386.25,United_Kingdom
16244,212,2,2047.28,United_Kingdom
16245,24,3,1288.23,United_Kingdom
16246,460,2,746.15,United_Kingdom
16247,170,1,114.56,United_Kingdom
16248,62,1,152.94,United_Kingdom
16249,53,5,1703.77,United_Kingdom
16250,261,3,775.48,United_Kingdom
16251,512,1,95.85,United_Kingdom
16252,383,1,260.59000000000003,United_Kingdom
16253,67,7,6826.99,United_Kingdom
16254,378,3,794.67,United_Kingdom
16255,17,15,4631.49,United_Kingdom
16256,267,3,1517.93,United_Kingdom
16257,177,1,21.95,United_Kingdom
16259,410,3,307.39,United_Kingdom
16260,51,1,936.7,United_Kingdom
16261,17,6,1025.6,United_Kingdom
16262,378,1,603.8,United_Kingdom
16263,423,1,349.56,United_Kingdom
16264,438,2,798.78,United_Kingdom
16265,9,12,5842.0,United_Kingdom
16266,74,14,1660.83,United_Kingdom
16267,591,1,186.66,United_Kingdom
16268,71,2,527.6,United_Kingdom
16269,438,1,701.97,United_Kingdom
16270,353,1,1105.84,United_Kingdom
16271,16,8,2742.41,United_Kingdom
16272,117,1,346.35,United_Kingdom
16274,373,1,650.6,United_Kingdom
16275,197,3,2018.01,United_Kingdom
16276,177,3,2616.79,United_Kingdom
16278,100,3,1080.19,United_Kingdom
16279,21,9,5305.4800000000005,United_Kingdom
16281,72,3,2614.02,United_Kingdom
16282,340,3,1180.73,United_Kingdom
16283,6,8,3858.77,United_Kingdom
16284,31,3,1007.17,United_Kingdom
16286,477,2,266.1,United_Kingdom
16287,170,5,620.37,United_Kingdom
16288,470,1,112.15,United_Kingdom
16289,462,1,106.78,United_Kingdom
16290,465,4,1894.3,United_Kingdom
16292,122,5,1054.31,United_Kingdom
16293,22,15,4522.45,United_Kingdom
16294,477,1,111.05000000000001,United_Kingdom
16295,10,4,1241.03,United_Kingdom
16297,269,1,284.2,United_Kingdom
16298,23,7,1085.7,United_Kingdom
16299,477,1,163.8,United_Kingdom
16300,430,3,1118.41,United_Kingdom
16302,127,1,212.82,United_Kingdom
16303,26,7,7587.17,United_Kingdom
16305,139,1,340.42,United_Kingdom
16306,214,7,1175.12,United_Kingdom
16307,429,3,1163.72,United_Kingdom
16308,38,7,5120.0,United_Kingdom
16309,106,2,533.47,United_Kingdom
16310,414,2,419.88,United_Kingdom
16311,18,2,593.46,United_Kingdom
16312,432,1,171.15,United_Kingdom
16313,3,2,260.47,United_Kingdom
16314,390,3,1324.7,United_Kingdom
16315,331,2,382.81,United_Kingdom
16316,64,13,5191.77,United_Kingdom
16317,120,5,2010.1100000000001,United_Kingdom
16318,35,1,328.15000000000003,United_Kingdom
16319,218,1,404.40000000000003,United_Kingdom
16321,72,7,536.75,Australia
16322,1,2,316.55,United_Kingdom
16323,196,2,288.86,United_Kingdom
16324,128,3,357.29,United_Kingdom
16325,47,12,3435.17,United_Kingdom
16328,563,1,310.83,United_Kingdom
16329,428,4,1304.07,United_Kingdom
16330,18,7,479.59000000000003,United_Kingdom
16331,432,6,1590.1000000000001,United_Kingdom
16332,28,11,1636.77,United_Kingdom
16334,492,1,243.29,United_Kingdom
16335,552,7,1961.25,United_Kingdom
16336,421,4,3365.89,United_Kingdom
16337,37,1,151.05,United_Kingdom
16338,157,1,214.8,United_Kingdom
16339,284,1,109.95,United_Kingdom
16340,107,3,1491.25,United_Kingdom
16341,25,7,3253.19,United_Kingdom
16342,75,4,201.41,United_Kingdom
16343,16,3,676.99,United_Kingdom
16344,158,4,777.3199999999999,United_Kingdom
16345,44,2,1175.94,United_Kingdom
16346,385,1,209.51,United_Kingdom
16347,11,11,3216.6,United_Kingdom
16348,32,8,1722.53,United_Kingdom
16349,291,1,53.5,United_Kingdom
16350,21,9,2107.61,United_Kingdom
16351,333,13,2795.43,United_Kingdom
16352,18,2,472.12,United_Kingdom
16354,63,5,1033.46,United_Kingdom
16355,375,1,408.55,United_Kingdom
16356,198,6,415.87,United_Kingdom
16357,33,4,868.37,United_Kingdom
16358,1,5,2856.05,United_Kingdom
16359,7,16,2628.55,United_Kingdom
16360,5,6,3188.48,United_Kingdom
16361,10,4,848.07,United_Kingdom
16362,32,6,946.94,United_Kingdom
16363,53,1,109.36000000000001,United_Kingdom
16364,12,2,707.04,United_Kingdom
16365,18,15,2966.5299999999997,United_Kingdom
16366,19,4,1262.63,United_Kingdom
16367,37,3,1221.67,United_Kingdom
16368,2,3,529.04,United_Kingdom
16369,18,7,2662.73,United_Kingdom
16370,82,4,1184.24,United_Kingdom
16371,449,1,120.0,United_Kingdom
16372,33,5,1210.17,United_Kingdom
16373,382,2,305.74,United_Kingdom
16374,66,5,1655.44,United_Kingdom
16375,470,2,88.4,United_Kingdom
16376,9,2,940.81,United_Kingdom
16377,267,2,1308.48,United_Kingdom
16378,247,3,362.95,United_Kingdom
16379,4,4,2147.32,United_Kingdom
16380,61,1,1762.04,United_Kingdom
16381,396,2,237.15,United_Kingdom
16382,408,2,310.2,United_Kingdom
16383,75,7,2392.81,United_Kingdom
16384,90,4,1224.26,United_Kingdom
16385,60,5,881.32,United_Kingdom
16386,29,3,982.11,United_Kingdom
16387,323,5,770.6,United_Kingdom
16389,53,4,1382.0700000000002,United_Kingdom
16390,537,3,467.5,United_Kingdom
16391,401,4,925.46,United_Kingdom
16392,270,3,640.57,United_Kingdom
16394,57,5,1455.6,United_Kingdom
16395,61,14,3073.42,United_Kingdom
16396,476,1,120.10000000000001,United_Kingdom
16398,154,2,1639.6,United_Kingdom
16399,19,3,588.21,United_Kingdom
16400,95,9,2651.29,United_Kingdom
16402,265,2,511.4,United_Kingdom
16403,312,1,147.6,United_Kingdom
16404,70,1,385.55,United_Kingdom
16405,302,2,167.25,United_Kingdom
16406,19,3,429.85,United_Kingdom
16407,13,14,2669.4,United_Kingdom
16408,591,1,201.95,United_Kingdom
16409,36,12,4633.78,United_Kingdom
16411,19,4,864.92,United_Kingdom
16412,54,5,462.78000000000003,United_Kingdom
16413,57,2,495.38,United_Kingdom
16414,22,5,480.02,United_Kingdom
16415,44,3,591.75,United_Kingdom
16416,27,9,2719.65,United_Kingdom
16418,45,5,1044.81,United_Kingdom
16419,113,8,1399.89,United_Kingdom
16420,396,1,75.0,United_Kingdom
16421,376,3,508.57,United_Kingdom
16423,25,1,346.12,United_Kingdom
16424,191,2,431.65999999999997,United_Kingdom
16425,302,1,292.2,United_Kingdom
16426,2,10,1743.0,United_Kingdom
16427,263,2,240.22,United_Kingdom
16428,414,3,528.48,United_Kingdom
16429,106,1,4.95,United_Kingdom
16430,57,6,1009.19,United_Kingdom
16431,213,3,580.61,United_Kingdom
16432,64,1,271.5,United_Kingdom
16433,28,2,379.48,United_Kingdom
16434,29,12,2623.98,United_Kingdom
16435,512,3,930.29,United_Kingdom
16437,381,2,301.25,United_Kingdom
16438,6,5,443.0,United_Kingdom
16440,8,6,3721.35,United_Kingdom
16441,67,5,980.91,United_Kingdom
16442,2,5,808.08,United_Kingdom
16444,46,17,3376.73,United_Kingdom
16445,34,4,543.08,United_Kingdom
16447,136,3,671.16,United_Kingdom
16448,198,2,288.53000000000003,United_Kingdom
16449,198,2,697.49,United_Kingdom
16450,150,3,1417.23,United_Kingdom
16451,88,3,928.4300000000001,United_Kingdom
16453,531,2,220.51,United_Kingdom
16455,64,11,4080.32,United_Kingdom
16456,99,13,5010.6,United_Kingdom
16457,218,1,190.66,United_Kingdom
16460,28,3,721.8199999999999,United_Kingdom
16461,178,3,1302.44,United_Kingdom
16462,74,3,136.0,United_Kingdom
16463,21,4,1412.44,United_Kingdom
16464,20,3,1240.74,United_Kingdom
16465,421,2,656.54,United_Kingdom
16466,34,15,3068.62,United_Kingdom
16467,509,5,2301.32,United_Kingdom
16468,74,3,649.77,United_Kingdom
16469,24,5,745.27,United_Kingdom
16470,52,11,2151.1,United_Kingdom
16471,275,4,798.1800000000001,United_Kingdom
16472,434,2,754.2,United_Kingdom
16473,165,4,418.87,United_Kingdom
16474,7,7,1686.76,United_Kingdom
16475,88,4,456.70000000000005,United_Kingdom
16476,432,1,293.1,United_Kingdom
16477,64,11,3844.13,United_Kingdom
16478,25,3,320.92,United_Kingdom
16479,10,2,297.08,United_Kingdom
16480,76,1,769.29,United_Kingdom
16482,16,1,167.64,United_Kingdom
16483,192,1,134.4,United_Kingdom
16484,174,2,404.3,United_Kingdom
16485,77,5,1987.33,United_Kingdom
16486,538,1,104.86,United_Kingdom
16487,577,2,172.55,United_Kingdom
16488,33,3,377.74,United_Kingdom
16489,380,2,303.7,United_Kingdom
16490,436,1,155.01,United_Kingdom
16491,47,2,1492.96,United_Kingdom
16492,541,1,291.96,United_Kingdom
16493,80,7,1858.55,United_Kingdom
16494,297,1,748.37,United_Kingdom
16495,3,3,626.71,United_Kingdom
16496,9,6,2231.82,United_Kingdom
16498,161,2,100.97,United_Kingdom
16499,360,8,2560.4900000000002,United_Kingdom
16500,5,9,833.71,United_Kingdom
16501,383,1,1085.99,United_Kingdom
16502,620,2,262.75,United_Kingdom
16503,107,11,3169.7400000000002,United_Kingdom
16504,25,1,476.01,United_Kingdom
16505,32,1,777.6,United_Kingdom
16506,20,2,90.30000000000001,United_Kingdom
